�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2018-09-26,'600983,需奧ひ,5.82,5.9,5.81,5.9,5.88,-0.06,-1.0204,0.6492,3458702,20204102.0,4460674980.0,3100896000.0
2018-09-25,'600983,需奧ひ,5.88,5.94,5.75,5.82,5.84,0.04,0.6849,0.9457,5038597,29510548.0,4506661320.0,3132864000.0
2018-09-21,'600983,需奧ひ,5.84,5.89,5.72,5.82,5.84,0.0,0.0,0.9199,4901484,28500314.0,4476003760.0,3111552000.0
2018-09-20,'600983,需奧ひ,5.84,5.99,5.61,5.63,5.65,0.19,3.3628,1.176,6265883,36408403.0,4476003760.0,3111552000.0
2018-09-19,'600983,需奧ひ,5.65,5.72,5.57,5.6,5.62,0.03,0.5338,0.584,3111602,17619166.0,4330380350.0,3010320000.0
2018-09-18,'600983,需奧ひ,5.62,5.64,5.5,5.53,5.51,0.11,1.9964,0.3877,2065759,11505755.0,4307387180.0,2994336000.0
2018-09-17,'600983,需奧ひ,5.51,5.72,5.51,5.72,5.72,-0.21,-3.6713,0.3536,1884113,10524172.0,4223078890.0,2935728000.0
2018-09-14,'600983,需奧ひ,5.72,5.82,5.63,5.7,5.69,0.03,0.5272,0.521,2775960,15947951.0,4384031080.0,3047616000.0
2018-09-13,'600983,需奧ひ,5.69,5.71,5.62,5.67,5.63,0.06,1.0657,0.3454,1840299,10414850.0,4361037910.0,3031632000.0
2018-09-12,'600983,需奧ひ,5.63,5.7,5.49,5.66,5.68,-0.05,-0.8803,0.3685,1963460,10977953.0,4315051570.0,2999664000.0
2018-09-11,'600983,需奧ひ,5.68,5.72,5.6,5.66,5.7,-0.02,-0.3509,0.3652,1945932,11005145.0,4353373520.0,3026304000.0
2018-09-10,'600983,需奧ひ,5.7,5.75,5.65,5.73,5.71,-0.01,-0.1751,0.3993,2127326,12138427.0,4368702300.0,3036960000.0
2018-09-07,'600983,需奧ひ,5.71,5.75,5.59,5.66,5.63,0.08,1.421,0.5287,2816911,15985466.0,4376366690.0,3042288000.0
2018-09-06,'600983,需奧ひ,5.63,5.69,5.58,5.59,5.6,0.03,0.5357,0.5321,2835140,15975196.0,4315051570.0,2999664000.0
2018-09-05,'600983,需奧ひ,5.6,5.79,5.6,5.76,5.76,-0.16,-2.7778,0.6809,3627800,20689509.0,4292058400.0,2983680000.0
2018-09-04,'600983,需奧ひ,5.76,5.87,5.73,5.85,5.88,-0.12,-2.0408,0.9045,4819143,27943882.0,4414688640.0,3068928000.0
2018-09-03,'600983,需奧ひ,5.88,5.89,5.71,5.72,5.73,0.15,2.6178,0.5229,2786052,16170260.0,4506661320.0,3132864000.0
2018-08-31,'600983,需奧ひ,5.73,5.85,5.73,5.85,5.86,-0.13,-2.2184,0.412,2195343,12670000.0,4391695470.0,3052944000.0
2018-08-30,'600983,需奧ひ,5.86,5.94,5.75,5.88,5.86,0.0,0.0,0.6625,3529600,20634284.0,4491332540.0,3122208000.0
2018-08-29,'600983,需奧ひ,5.86,5.96,5.77,5.77,5.83,0.03,0.5146,0.7067,3765460,22089052.0,4491332540.0,3122208000.0
2018-08-28,'600983,需奧ひ,5.83,6.09,5.73,5.73,5.62,0.21,3.7367,1.3088,6973451,41339783.0,4468339370.0,3106224000.0
2018-08-27,'600983,需奧ひ,5.62,5.68,5.54,5.55,5.53,0.09,1.6275,0.5562,2963451,16647528.0,4307387180.0,2994336000.0
2018-08-24,'600983,需奧ひ,5.53,5.8,5.34,5.41,5.41,0.12,2.2181,0.6443,3433051,19165778.0,4238407670.0,2946384000.0
2018-08-23,'600983,需奧ひ,5.41,5.48,5.32,5.4,5.42,-0.01,-0.1845,0.3517,1873860,10109371.0,4146434990.0,2882448000.0
2018-08-22,'600983,需奧ひ,5.42,5.47,5.39,5.47,5.46,-0.04,-0.7326,0.2076,1106100,6003312.0,4154099380.0,2887776000.0
2018-08-21,'600983,需奧ひ,5.46,5.54,5.41,5.41,5.4,0.06,1.1111,0.3289,1752302,9588915.0,4184756940.0,2909088000.0
2018-08-20,'600983,需奧ひ,5.4,5.44,5.26,5.44,5.42,-0.02,-0.369,0.4385,2336262,12514520.0,4138770600.0,2877120000.0
2018-08-17,'600983,需奧ひ,5.42,5.75,5.31,5.67,5.67,-0.25,-4.4092,0.7542,4018500,22128160.0,4154099380.0,2887776000.0
2018-08-16,'600983,需奧ひ,5.67,5.76,5.62,5.72,5.76,-0.09,-1.5625,0.3485,1856900,10569033.0,4345709130.0,3020976000.0
2018-08-15,'600983,需奧ひ,5.76,5.83,5.69,5.78,5.77,-0.01,-0.1733,0.4172,2223100,12798292.0,4414688640.0,3068928000.0
2018-08-14,'600983,需奧ひ,5.77,5.81,5.63,5.7,5.73,0.04,0.6981,0.388,2067400,11877202.0,4422353030.0,3074256000.0
2018-08-13,'600983,需奧ひ,5.73,5.75,5.6,5.74,5.82,-0.09,-1.5464,0.5356,2853655,16190584.0,4391695470.0,3052944000.0
2018-08-10,'600983,需奧ひ,5.82,5.85,5.71,5.72,5.76,0.06,1.0417,0.4221,2248720,13006639.0,4460674980.0,3100896000.0
2018-08-09,'600983,需奧ひ,5.76,5.8,5.6,5.64,5.65,0.11,1.9469,0.4134,2202860,12662946.0,4414688640.0,3068928000.0
2018-08-08,'600983,需奧ひ,5.65,5.85,5.63,5.83,5.83,-0.18,-3.0875,0.4023,2143700,12287335.0,4330380350.0,3010320000.0
2018-08-07,'600983,需奧ひ,5.83,5.84,5.69,5.69,5.69,0.14,2.4605,0.5941,3165165,18296226.0,4468339370.0,3106224000.0
2018-08-06,'600983,需奧ひ,5.69,5.83,5.59,5.79,5.78,-0.09,-1.5571,0.4791,2552686,14581624.0,4361037910.0,3031632000.0
2018-08-03,'600983,需奧ひ,5.78,6.1,5.73,6.09,6.07,-0.29,-4.7776,0.6901,3676700,21744128.0,4430017420.0,3079584000.0
2018-08-02,'600983,需奧ひ,6.07,6.33,5.96,6.33,6.4,-0.33,-5.1563,0.9262,4934769,30184309.0,4652284730.0,3234096000.0
2018-08-01,'600983,需奧ひ,6.4,6.65,6.35,6.63,6.62,-0.22,-3.3233,0.8567,4564700,29517712.0,4905209600.0,3409920000.0
2018-07-31,'600983,需奧ひ,6.62,6.8,6.55,6.74,6.8,-0.18,-2.6471,0.7205,3839001,25625913.0,5073826180.0,3527136000.0
2018-07-30,'600983,需奧ひ,6.8,6.87,6.56,6.58,6.6,0.2,3.0303,1.1645,6204263,42019794.0,5211785200.0,3623040000.0
2018-07-27,'600983,需奧ひ,6.6,6.67,6.52,6.55,6.57,0.03,0.4566,0.3933,2095405,13830602.0,5058497400.0,3516480000.0
2018-07-26,'600983,需奧ひ,6.57,6.75,6.55,6.69,6.75,-0.18,-2.6667,0.8119,4325900,28674115.0,5035504230.0,3500496000.0
2018-07-25,'600983,需奧ひ,6.75,6.88,6.74,6.87,6.9,-0.15,-2.1739,0.7883,4199849,28504925.0,5173463250.0,3596400000.0
2018-07-24,'600983,需奧ひ,6.9,6.96,6.66,6.81,6.78,0.12,1.7699,1.0986,5853252,39903632.0,5288429100.0,3676320000.0
2018-07-23,'600983,需奧ひ,6.78,6.89,6.65,6.73,6.76,0.02,0.2959,0.757,4033468,27422889.0,5196456420.0,3612384000.0
2018-07-20,'600983,需奧ひ,6.76,6.83,6.59,6.7,6.72,0.04,0.5952,0.6966,3711461,24954002.0,5181127640.0,3601728000.0
2018-07-19,'600983,需奧ひ,6.72,6.77,6.55,6.62,6.61,0.11,1.6641,0.7159,3814572,25438599.0,5150470080.0,3580416000.0
2018-07-18,'600983,需奧ひ,6.61,6.85,6.59,6.76,6.81,-0.2,-2.9369,0.781,4160921,28071694.0,5066161790.0,3521808000.0
2018-07-17,'600983,XD需奧ひ,6.81,6.95,6.66,6.92,6.92,-0.11,-1.5896,0.9266,4936762,33309540.0,5219449590.0,3628368000.0
2018-07-16,'600983,需奧ひ,6.97,7.1,6.82,7.1,7.09,-0.12,-1.6925,1.0554,5623153,39155345.0,5342079830.0,3713616000.0
2018-07-13,'600983,需奧ひ,7.09,7.18,6.72,6.89,6.84,0.25,3.655,1.9485,10381581,72416052.0,5434052510.0,3777552000.0
2018-07-12,'600983,需奧ひ,6.84,7.0,6.63,6.63,6.61,0.23,3.4796,1.6327,8699234,59699777.0,5242442760.0,3644352000.0
2018-07-11,'600983,需奧ひ,6.61,6.88,6.56,6.76,6.94,-0.33,-4.755,1.5648,8337470,55991613.0,5066161790.0,3521808000.0
2018-07-10,'600983,需奧ひ,6.94,6.94,6.27,6.33,6.31,0.63,9.9842,2.2647,12066435,80548757.0,5319086660.0,3697632000.0
2018-07-09,'600983,需奧ひ,6.31,6.39,6.22,6.24,6.27,0.04,0.638,1.0329,5503401,34758984.0,4836230090.0,3361968000.0
2018-07-06,'600983,需奧ひ,6.27,6.47,5.98,6.4,6.39,-0.12,-1.8779,1.3288,7079900,44282913.0,4805572530.0,3340656000.0
2018-07-05,'600983,需奧ひ,6.39,6.78,6.31,6.62,6.6,-0.21,-3.1818,1.1826,6301005,41033842.0,4897545210.0,3404592000.0
2018-07-04,'600983,需奧ひ,6.6,6.93,6.55,6.93,6.96,-0.36,-5.1724,1.0825,5767639,39006320.0,5058497400.0,3516480000.0
2018-07-03,'600983,需奧ひ,6.96,7.1,6.63,7.1,7.13,-0.17,-2.3843,1.6491,8786359,60169671.0,5334415440.0,3708288000.0
2018-07-02,'600983,需奧ひ,7.13,7.22,6.98,7.2,7.24,-0.11,-1.5193,1.3358,7117255,50393345.0,5464710070.0,3798864000.0
2018-06-29,'600983,需奧ひ,7.24,7.3,6.94,7.0,6.95,0.29,4.1727,1.5095,8042845,57582441.0,5549018360.0,3857472000.0
2018-06-28,'600983,需奧ひ,6.95,7.12,6.88,7.01,7.12,-0.17,-2.3876,1.2077,6434442,44938290.0,5326751050.0,3702960000.0
2018-06-27,'600983,需奧ひ,7.12,7.42,7.1,7.34,7.34,-0.22,-2.9973,1.4295,7616243,55206263.0,5457045680.0,3793536000.0
2018-06-26,'600983,需奧ひ,7.34,7.35,7.05,7.19,7.28,0.06,0.8242,1.8475,9843565,70870931.0,5625662260.0,3910752000.0
2018-06-25,'600983,需奧ひ,7.28,7.65,7.22,7.47,7.44,-0.16,-2.1505,2.767,14742497,109068078.0,5579675920.0,3878784000.0
2018-06-22,'600983,需奧ひ,7.44,7.49,6.97,7.04,7.14,0.3,4.2017,3.2282,17199755,124773028.0,5702306160.0,3964032000.0
2018-06-21,'600983,需奧ひ,7.14,7.19,6.93,7.09,7.15,-0.01,-0.1399,2.5573,13625554,96334127.0,5472374460.0,3804192000.0
2018-06-20,'600983,需奧ひ,7.15,7.34,6.42,6.52,6.67,0.48,7.1964,3.2512,17322431,120861237.0,5480038850.0,3809520000.0
2018-06-19,'600983,需奧ひ,6.67,6.78,6.26,6.77,6.95,-0.28,-4.0288,2.0757,11059565,72424508.0,5112148130.0,3553776000.0
2018-06-15,'600983,需奧ひ,6.95,7.18,6.53,6.59,6.58,0.37,5.6231,2.6215,13967573,96301106.0,5326751050.0,3702960000.0
2018-06-14,'600983,需奧ひ,6.58,6.85,6.51,6.76,6.79,-0.21,-3.0928,1.3423,7151938,47813339.0,5043168620.0,3505824000.0
2018-06-13,'600983,需奧ひ,6.79,6.88,6.64,6.85,6.92,-0.13,-1.8786,1.5037,8011717,54214754.0,5204120810.0,3617712000.0
2018-06-12,'600983,需奧ひ,6.92,7.19,6.82,6.92,6.98,-0.06,-0.8596,2.6668,14208851,99283595.0,5303757880.0,3686976000.0
2018-06-11,'600983,需奧ひ,6.98,7.03,6.4,6.57,6.47,0.51,7.8825,3.0488,16243951,109487297.0,5349744220.0,3718944000.0
2018-06-08,'600983,需奧ひ,6.47,6.64,6.36,6.64,6.68,-0.21,-3.1437,1.6908,9008542,58111521.0,4958860330.0,3447216000.0
2018-06-07,'600983,需奧ひ,6.68,6.84,6.66,6.74,6.81,-0.13,-1.909,1.4094,7509126,50448729.0,5119812520.0,3559104000.0
2018-06-06,'600983,需奧ひ,6.81,6.92,6.62,6.71,6.88,-0.07,-1.0174,2.3064,12288239,82999146.0,5219449590.0,3628368000.0
2018-06-05,'600983,需奧ひ,6.88,7.17,6.55,6.79,6.72,0.16,2.381,4.368,23272870,159120631.0,5273100320.0,3665664000.0
2018-06-04,'600983,需奧ひ,6.72,6.72,6.02,6.04,6.11,0.61,9.9836,3.2503,17317858,113310583.0,5150470080.0,3580416000.0
2018-06-01,'600983,需奧ひ,6.11,6.3,5.74,5.77,5.81,0.3,5.1635,1.4608,7783270,47645386.0,4682942290.0,3255408000.0
2018-05-31,'600983,需奧ひ,5.81,5.85,5.64,5.71,5.65,0.16,2.8319,0.4534,2415450,13885293.0,4453010590.0,3095568000.0
2018-05-30,'600983,需奧ひ,5.65,5.85,5.62,5.83,5.9,-0.25,-4.2373,0.5821,3101500,17746020.0,4330380350.0,3010320000.0
2018-05-29,'600983,需奧ひ,5.9,5.99,5.86,5.89,5.92,-0.02,-0.3378,0.3472,1849889,10955847.0,4521990100.0,3143520000.0
2018-05-28,'600983,需奧ひ,5.92,6.03,5.88,5.98,5.98,-0.06,-1.0033,0.3295,1755615,10413632.0,4537318880.0,3154176000.0
2018-05-25,'600983,需奧ひ,5.98,6.14,5.93,6.1,6.09,-0.11,-1.8062,0.4338,2311328,13848217.0,4583305220.0,3186144000.0
2018-05-24,'600983,需奧ひ,6.09,6.13,6.04,6.07,6.04,0.05,0.8278,0.3313,1764982,10731195.0,4667613510.0,3244752000.0
2018-05-23,'600983,需奧ひ,6.04,6.26,6.04,6.2,6.25,-0.21,-3.36,0.6627,3531040,21542434.0,4629291560.0,3218112000.0
2018-05-22,'600983,需奧ひ,6.25,6.28,6.17,6.25,6.23,0.02,0.321,0.8911,4747976,29549484.0,4790243750.0,3330000000.0
2018-05-21,'600983,需奧ひ,6.23,6.29,6.03,6.05,6.01,0.22,3.6606,1.5324,8164734,50231098.0,4774914970.0,3319344000.0
2018-05-18,'600983,需奧ひ,6.01,6.03,5.92,5.98,6.01,0.0,0.0,0.5792,3085960,18446132.0,4606298390.0,3202128000.0
2018-05-17,'600983,需奧ひ,6.01,6.05,5.92,5.94,5.9,0.11,1.8644,0.9482,5052228,30242024.0,4606298390.0,3202128000.0
2018-05-16,'600983,需奧ひ,5.9,5.98,5.84,5.92,5.94,-0.04,-0.6734,0.6545,3487075,20515542.0,4521990100.0,3143520000.0
2018-05-15,'600983,需奧ひ,5.94,5.97,5.72,5.72,5.76,0.18,3.125,0.9248,4927266,28972985.0,4552647660.0,3164832000.0
2018-05-14,'600983,需奧ひ,5.76,5.96,5.74,5.91,5.97,-0.21,-3.5176,0.9397,5006541,29228066.0,4414688640.0,3068928000.0
2018-05-11,'600983,需奧ひ,5.97,6.06,5.91,5.97,5.98,-0.01,-0.1672,0.972,5178580,31036123.0,4575640830.0,3180816000.0
2018-05-10,'600983,需奧ひ,5.98,6.11,5.93,6.02,6.02,-0.04,-0.6645,1.3791,7347692,44268825.0,4583305220.0,3186144000.0
2018-05-09,'600983,需奧ひ,6.02,6.11,5.94,6.08,6.1,-0.08,-1.3115,1.4328,7633841,46022965.0,4613962780.0,3207456000.0
2018-05-08,'600983,需奧ひ,6.1,6.29,5.9,5.93,6.1,0.0,0.0,2.5568,13622836,82877028.0,4675277900.0,3250080000.0
2018-05-07,'600983,需奧ひ,6.1,6.42,5.52,5.65,5.89,0.21,3.5654,3.4089,18162875,105086574.0,4675277900.0,3250080000.0
2018-05-04,'600983,需奧ひ,5.89,6.18,5.76,5.76,6.4,-0.51,-7.9688,4.1281,21994432,130346902.0,4514325710.0,3138192000.0
2018-05-03,'600983,需奧ひ,6.4,6.49,5.92,6.0,5.9,0.5,8.4746,4.31,22963786,143006126.0,4905209600.0,3409920000.0
2018-05-02,'600983,需奧ひ,5.9,5.9,5.4,5.41,5.36,0.54,10.0746,1.6939,9025121,51866116.0,4521990100.0,3143520000.0
2018-04-27,'600983,需奧ひ,5.36,5.4,5.31,5.38,5.34,0.02,0.3745,0.4059,2162892,11591721.0,4108113040.0,2855808000.0
2018-04-26,'600983,需奧ひ,5.34,5.48,5.3,5.47,5.46,-0.12,-2.1978,0.4665,2485431,13326629.0,4092784260.0,2845152000.0
2018-04-25,'600983,需奧ひ,5.46,5.52,5.43,5.52,5.48,-0.02,-0.365,0.4114,2192175,11983173.0,4184756940.0,2909088000.0
2018-04-24,'600983,需奧ひ,5.48,5.58,5.34,5.35,5.38,0.1,1.8587,1.0104,5383262,29526042.0,4200085720.0,2919744000.0
2018-04-23,'600983,需奧ひ,5.38,5.48,5.29,5.34,5.29,0.09,1.7013,1.0718,5710305,30733837.0,4123441820.0,2866464000.0
2018-04-20,'600983,需奧ひ,5.29,5.61,5.27,5.61,5.61,-0.32,-5.7041,1.4743,7855079,42228360.0,4054462310.0,2818512000.0
2018-04-19,'600983,需奧ひ,5.61,5.74,5.59,5.72,5.71,-0.1,-1.7513,1.3393,7135865,40375173.0,4299722790.0,2989008000.0
2018-04-18,'600983,需奧ひ,5.71,5.91,5.63,5.86,5.86,-0.15,-2.5597,0.8739,4656300,26693181.0,4376366690.0,3042288000.0
2018-04-17,'600983,需奧ひ,5.86,6.04,5.8,6.01,6.0,-0.14,-2.3333,0.7428,3957394,23391722.0,4491332540.0,3122208000.0
2018-04-16,'600983,需奧ひ,6.0,6.13,5.96,6.12,6.14,-0.14,-2.2801,0.5447,2902096,17490341.0,4598634000.0,3196800000.0
2018-04-13,'600983,需奧ひ,6.14,6.34,6.09,6.19,6.19,-0.05,-0.8078,0.5474,2916600,17997642.0,4705935460.0,3271392000.0
2018-04-12,'600983,需奧ひ,6.19,6.24,6.14,6.2,6.23,-0.04,-0.6421,0.4262,2270600,14036693.0,4744257410.0,3298032000.0
2018-04-11,'600983,需奧ひ,6.23,6.3,6.17,6.24,6.23,0.0,0.0,0.8941,4764000,29544881.0,4774914970.0,3319344000.0
2018-04-10,'600983,需奧ひ,6.23,6.35,6.17,6.25,6.27,-0.04,-0.638,0.3928,2093020,12987034.0,4774914970.0,3319344000.0
2018-04-09,'600983,需奧ひ,6.27,6.32,6.17,6.23,6.33,-0.06,-0.9479,0.1411,751782,4709608.0,4805572530.0,3340656000.0
2018-04-04,'600983,需奧ひ,6.33,6.41,6.31,6.32,6.31,0.02,0.317,0.1522,811137,5164398.0,4851558870.0,3372624000.0
2018-04-03,'600983,需奧ひ,6.31,6.43,6.28,6.35,6.42,-0.11,-1.7134,0.1998,1064400,6749908.0,4836230090.0,3361968000.0
2018-04-02,'600983,需奧ひ,6.42,6.51,6.38,6.43,6.43,-0.01,-0.1555,0.2418,1288053,8293595.0,4920538380.0,3420576000.0
2018-03-30,'600983,需奧ひ,6.43,6.47,6.29,6.29,6.33,0.1,1.5798,0.2734,1456800,9283496.0,4928202770.0,3425904000.0
2018-03-29,'600983,需奧ひ,6.33,6.37,6.24,6.28,6.27,0.06,0.9569,0.2286,1218000,7694034.0,4851558870.0,3372624000.0
2018-03-28,'600983,需奧ひ,6.27,6.35,6.15,6.23,6.26,0.01,0.1597,0.247,1315803,8248666.0,4805572530.0,3340656000.0
2018-03-27,'600983,需奧ひ,6.26,6.3,6.15,6.15,6.14,0.12,1.9544,0.3889,2071825,12896643.0,4797908140.0,3335328000.0
2018-03-26,'600983,需奧ひ,6.14,6.17,5.96,6.1,6.1,0.04,0.6557,0.2448,1304295,7930865.0,4705935460.0,3271392000.0
2018-03-23,'600983,需奧ひ,6.1,6.46,6.05,6.35,6.49,-0.39,-6.0092,0.3299,1757700,10891156.0,4675277900.0,3250080000.0
2018-03-22,'600983,需奧ひ,6.49,6.52,6.39,6.47,6.47,0.02,0.3091,0.1678,893800,5782012.0,4974189110.0,3457872000.0
2018-03-21,'600983,需奧ひ,6.47,6.61,6.46,6.49,6.49,-0.02,-0.3082,0.2477,1319800,8617492.0,4958860330.0,3447216000.0
2018-03-20,'600983,需奧ひ,6.49,6.53,6.42,6.5,6.54,-0.05,-0.7645,0.1964,1046315,6776963.0,4974189110.0,3457872000.0
2018-03-19,'600983,需奧ひ,6.54,6.58,6.5,6.55,6.56,-0.02,-0.3049,0.1182,629600,4118800.0,5012511060.0,3484512000.0
2018-03-16,'600983,需奧ひ,6.56,6.61,6.54,6.54,6.54,0.02,0.3058,0.138,735000,4830831.0,5027839840.0,3495168000.0
2018-03-15,'600983,需奧ひ,6.54,6.63,6.46,6.63,6.63,-0.09,-1.3575,0.1799,958462,6283437.0,5012511060.0,3484512000.0
2018-03-14,'600983,需奧ひ,6.63,6.74,6.62,6.71,6.72,-0.09,-1.3393,0.1899,1011700,6755060.0,5081490570.0,3532464000.0
2018-03-13,'600983,需奧ひ,6.72,6.79,6.71,6.76,6.75,-0.03,-0.4444,0.1611,858543,5793411.0,5150470080.0,3580416000.0
2018-03-12,'600983,需奧ひ,6.75,6.79,6.61,6.62,6.62,0.13,1.9637,0.354,1886163,12679530.0,5173463250.0,3596400000.0
2018-03-09,'600983,需奧ひ,6.62,6.64,6.55,6.6,6.61,0.01,0.1513,0.1955,1041632,6865289.0,5073826180.0,3527136000.0
2018-03-08,'600983,需奧ひ,6.61,6.65,6.58,6.6,6.61,0.0,0.0,0.1274,678652,4481444.0,5066161790.0,3521808000.0
2018-03-07,'600983,需奧ひ,6.61,6.68,6.6,6.68,6.67,-0.06,-0.8996,0.084,447600,2968759.0,5066161790.0,3521808000.0
2018-03-06,'600983,需奧ひ,6.67,6.7,6.54,6.64,6.63,0.04,0.6033,0.18,958900,6338564.0,5112148130.0,3553776000.0
2018-03-05,'600983,需奧ひ,6.63,6.7,6.56,6.6,6.6,0.03,0.4545,0.1551,826600,5493058.0,5081490570.0,3532464000.0
2018-03-02,'600983,需奧ひ,6.6,6.62,6.55,6.62,6.62,-0.02,-0.3021,0.0754,401555,2645834.0,5058497400.0,3516480000.0
2018-03-01,'600983,需奧ひ,6.62,6.66,6.53,6.55,6.59,0.03,0.4552,0.1359,723817,4785219.0,5073826180.0,3527136000.0
2018-02-28,'600983,需奧ひ,6.59,6.64,6.5,6.51,6.57,0.02,0.3044,0.1306,696000,4574062.0,5050833010.0,3511152000.0
2018-02-27,'600983,需奧ひ,6.57,6.64,6.5,6.55,6.61,-0.04,-0.6051,0.1793,955427,6278481.0,5035504230.0,3500496000.0
2018-02-26,'600983,需奧ひ,6.61,6.8,6.26,6.3,6.3,0.31,4.9206,0.4722,2515712,16426670.0,5066161790.0,3521808000.0
2018-02-23,'600983,需奧ひ,6.3,6.31,6.21,6.26,6.25,0.05,0.8,0.189,1007075,6304690.0,4828565700.0,3356640000.0
2018-02-22,'600983,需奧ひ,6.25,6.31,6.18,6.18,6.17,0.08,1.2966,0.1556,829262,5182860.0,4790243750.0,3330000000.0
2018-02-14,'600983,需奧ひ,6.17,6.18,6.07,6.15,6.13,0.04,0.6525,0.1523,811578,4967751.0,4728928630.0,3287376000.0
2018-02-13,'600983,需奧ひ,6.13,6.25,6.11,6.17,6.15,-0.02,-0.3252,0.1983,1056797,6531800.0,4698271070.0,3266064000.0
2018-02-12,'600983,需奧ひ,6.15,6.17,6.03,6.1,6.11,0.04,0.6547,0.2389,1273074,7814849.0,4713599850.0,3276720000.0
2018-02-09,'600983,需奧ひ,6.11,6.42,6.0,6.42,6.47,-0.36,-5.5641,0.3844,2047862,12607454.0,4682942290.0,3255408000.0
2018-02-08,'600983,需奧ひ,6.47,6.5,6.4,6.48,6.47,0.0,0.0,0.2079,1107800,7161968.0,4958860330.0,3447216000.0
2018-02-07,'600983,需奧ひ,6.47,6.6,6.38,6.5,6.45,0.02,0.3101,0.1323,704754,4585689.0,4958860330.0,3447216000.0
2018-02-06,'600983,需奧ひ,6.45,6.87,6.41,6.87,6.89,-0.44,-6.3861,0.2398,1277400,8544382.0,4943531550.0,3436560000.0
2018-02-05,'600983,需奧ひ,6.89,6.94,6.85,6.9,6.94,-0.05,-0.7205,0.1088,579700,3991946.0,5280764710.0,3670992000.0
2018-02-02,'600983,需奧ひ,6.94,6.98,6.85,6.89,6.89,0.05,0.7257,0.1596,850323,5895293.0,5319086660.0,3697632000.0
2018-02-01,'600983,需奧ひ,6.89,7.09,6.87,7.08,7.08,-0.19,-2.6836,0.2644,1408489,9850711.0,5280764710.0,3670992000.0
2018-01-31,'600983,需奧ひ,7.08,7.11,6.97,7.0,7.01,0.07,0.9986,0.4742,2526590,17879705.0,5426388120.0,3772224000.0
2018-01-30,'600983,需奧ひ,7.01,7.18,6.94,7.18,7.25,-0.24,-3.3103,0.5076,2704539,19025915.0,5372737390.0,3734928000.0
2018-01-29,'600983,需奧ひ,7.25,7.36,7.09,7.15,7.17,0.08,1.1158,0.4581,2440842,17636958.0,5556682750.0,3862800000.0
2018-01-26,'600983,需奧ひ,7.17,7.21,7.16,7.21,7.19,-0.02,-0.2782,0.1443,769000,5521246.0,5495367630.0,3820176000.0
2018-01-25,'600983,需奧ひ,7.19,7.24,7.18,7.18,7.22,-0.03,-0.4155,0.357,1902360,13692040.0,5510696410.0,3830832000.0
2018-01-24,'600983,需奧ひ,7.22,7.25,7.18,7.25,7.24,-0.02,-0.2762,0.2219,1182121,8519211.0,5533689580.0,3846816000.0
2018-01-23,'600983,需奧ひ,7.24,7.27,7.16,7.16,7.17,0.07,0.9763,0.325,1731854,12487546.0,5549018360.0,3857472000.0
2018-01-22,'600983,需奧ひ,7.17,7.18,7.08,7.11,7.12,0.05,0.7022,0.1861,991523,7077410.0,5495367630.0,3820176000.0
2018-01-19,'600983,需奧ひ,7.12,7.17,7.12,7.15,7.16,-0.04,-0.5587,0.1894,1009105,7202958.0,5457045680.0,3793536000.0
2018-01-18,'600983,需奧ひ,7.16,7.21,7.12,7.17,7.17,-0.01,-0.1395,0.2043,1088700,7788776.0,5487703240.0,3814848000.0
2018-01-17,'600983,需奧ひ,7.17,7.18,7.03,7.18,7.18,-0.01,-0.1393,0.3275,1744890,12399532.0,5495367630.0,3820176000.0
2018-01-16,'600983,需奧ひ,7.18,7.29,7.1,7.19,7.2,-0.02,-0.2778,0.4105,2186967,15671021.0,5503032020.0,3825504000.0
2018-01-15,'600983,需奧ひ,7.2,7.46,7.16,7.46,7.46,-0.26,-3.4853,0.3385,1803410,13125894.0,5518360800.0,3836160000.0
2018-01-12,'600983,需奧ひ,7.46,7.5,7.41,7.49,7.45,0.01,0.1342,0.1861,991755,7381754.0,5717634940.0,3974688000.0
2018-01-11,'600983,需奧ひ,7.45,7.57,7.41,7.57,7.52,-0.07,-0.9309,0.1692,901710,6736904.0,5709970550.0,3969360000.0
2018-01-10,'600983,需奧ひ,7.52,7.59,7.48,7.59,7.59,-0.07,-0.9223,0.1768,941900,7086456.0,5763621280.0,4006656000.0
2018-01-09,'600983,需奧ひ,7.59,7.63,7.56,7.6,7.61,-0.02,-0.2628,0.1511,804900,6115117.0,5817272010.0,4043952000.0
2018-01-08,'600983,需奧ひ,7.61,7.63,7.51,7.6,7.63,-0.02,-0.2621,0.1837,978570,7408824.0,5832600790.0,4054608000.0
2018-01-05,'600983,需奧ひ,7.63,7.7,7.57,7.61,7.61,0.02,0.2628,0.2582,1375900,10512448.0,5847929570.0,4065264000.0
2018-01-04,'600983,需奧ひ,7.61,7.8,7.56,7.57,7.79,-0.18,-2.3107,0.5016,2672333,20526791.0,5832600790.0,4054608000.0
2018-01-03,'600983,需奧ひ,7.79,7.84,7.39,7.41,7.47,0.32,4.2838,0.9171,4886485,37457776.0,5970559810.0,4150512000.0
2018-01-02,'600983,需奧ひ,7.47,7.5,7.15,7.21,7.2,0.27,3.75,0.4927,2625097,19218057.0,5725299330.0,3980016000.0
